"Age","Year","log_mx"
4,1957,-6.47141665455291
5,1957,-6.72047561901386
6,1957,-6.84351125027055
7,1957,-6.97450820031084
8,1957,-7.09322773873206
9,1957,-7.20817742897798
10,1957,-7.24054626988797
11,1957,-7.31216901410991
12,1957,-7.23743802746546
13,1957,-7.26412015806612
14,1957,-7.11977587809058
15,1957,-7.11762920698658
16,1957,-7.0412201463014
17,1957,-6.92646640874299
18,1957,-6.7795575629334
19,1957,-6.74552896942692
20,1957,-6.65628013133162
21,1957,-6.6845932589717
22,1957,-6.58884382323641
23,1957,-6.56714421281377
24,1957,-6.49028399560836
25,1957,-6.45998707987627
26,1957,-6.42443935229472
27,1957,-6.38264363897751
28,1957,-6.34792718929218
29,1957,-6.4202049029855
30,1957,-6.29869126629007
31,1957,-6.41152881585105
32,1957,-6.22689466135277
33,1957,-6.21957253028964
34,1957,-6.19031717413205
35,1957,-6.12297634081022
36,1957,-6.06212078714194
37,1957,-6.02905911222889
38,1957,-5.89651814337428
39,1957,-5.92994530808671
40,1957,-5.71842407575065
41,1957,-5.87638267219845
42,1957,-5.58339087923692
43,1957,-5.65181612360312
44,1957,-5.54980086078088
45,1957,-5.42909480910548
46,1957,-5.39307774423339
47,1957,-5.32951393023106
48,1957,-5.1643856710998
49,1957,-5.19112777270167
50,1957,-4.95953145941786
51,1957,-5.07165805270909
52,1957,-4.80693235526088
53,1957,-4.79591880919192
54,1957,-4.67935567160186
55,1957,-4.63232908538519
56,1957,-4.5073454416967
57,1957,-4.47267267634391
58,1957,-4.29852671028357
59,1957,-4.29041537255092
60,1957,-4.05984158201875
61,1957,-4.18525961259924
62,1957,-3.91531154450167
63,1957,-3.8467373568049
64,1957,-3.74833812187042
65,1957,-3.60706992511173
66,1957,-3.58875296895298
67,1957,-3.45968819304285
68,1957,-3.34590114220671
69,1957,-3.36358297188046
70,1957,-3.06029701110695
71,1957,-3.17821150133101
72,1957,-2.85995282494395
73,1957,-2.82866790877301
74,1957,-2.69854585750915
75,1957,-2.60162389280346
76,1957,-2.52009528968686
77,1957,-2.44708631772744
78,1957,-2.23658193959464
79,1957,-2.32804886746076
80,1957,-2.0667087338633
81,1957,-2.25018780724956
82,1957,-1.95095667336344
83,1957,-1.95144826957729
84,1957,-1.73581851910522
85,1957,-1.71380444221727
86,1957,-1.61354439076713
87,1957,-1.58368788249272
88,1957,-1.46006998534702
89,1957,-1.48970954263271
90,1957,-1.28489007745669
91,1957,-1.59572364640415
92,1957,-1.28839057539629
93,1957,-1.30109610294003
94,1957,-1.20756012010231
95,1957,-1.07479494566757
96,1957,-1.0168728979401
97,1957,-0.960817576956588
98,1957,-0.906650454646083
99,1957,-0.854403138475232
100,1957,-0.80408148705933
0,1958,-3.14433260252653
1,1958,-5.56551490640976
2,1958,-6.10675335835857
3,1958,-6.51630909468373
4,1958,-6.76401524527829
5,1958,-6.99116711738297
6,1958,-7.10330045375713
7,1958,-7.22376092074802
8,1958,-7.33604254625802
9,1958,-7.43733031309771
10,1958,-7.46334566576189
11,1958,-7.526284130976
12,1958,-7.45135734658149
13,1958,-7.45536896197891
14,1958,-7.30443212479657
15,1958,-7.27057269898863
16,1958,-7.16513095368366
17,1958,-7.0413807852351
18,1958,-6.89408010938565
19,1958,-6.85006733145774
20,1958,-6.7701897086211
21,1958,-6.78819962185541
22,1958,-6.70620546551975
23,1958,-6.68112767691336
24,1958,-6.61180570800774
25,1958,-6.58054234304968
26,1958,-6.54647394590992
27,1958,-6.50425464460252
28,1958,-6.46962558522243
29,1958,-6.51875829126967
30,1958,-6.40989206418593
31,1958,-6.49795205657806
32,1958,-6.33707689123567
33,1958,-6.32080607130667
34,1958,-6.29359965360841
35,1958,-6.22790881912588
36,1958,-6.16882855050555
37,1958,-6.1334587387302
38,1958,-6.01265794912906
39,1958,-6.02567870241255
40,1958,-5.83831918773696
41,1958,-5.95979586059338
42,1958,-5.70049040849018
43,1958,-5.74303859939116
44,1958,-5.64540704130075
45,1958,-5.52965756049504
46,1958,-5.4864397546588
47,1958,-5.41606205009451
48,1958,-5.26560623828741
49,1958,-5.2711791090715
50,1958,-5.06479324135092
51,1958,-5.14411375776099
52,1958,-4.90924278774516
53,1958,-4.8841890651023
54,1958,-4.77412104831975
55,1958,-4.72144366593853
56,1958,-4.6019888454858
57,1958,-4.55838319138004
58,1958,-4.39866064643209
59,1958,-4.37432804649304
60,1958,-4.16966922262327
61,1958,-4.25828104262628
62,1958,-4.01876341414151
63,1958,-3.94653845885711
64,1958,-3.84783070577482
65,1958,-3.71542272996425
66,1958,-3.68479357957921
67,1958,-3.56019512580948
68,1958,-3.44976301152092
69,1958,-3.44584210343584
70,1958,-3.17874813280925
71,1958,-3.25853486234112
72,1958,-2.97522978476092
73,1958,-2.93124368596202
74,1958,-2.8041396600266
75,1958,-2.7062095866711
76,1958,-2.61866823036032
77,1958,-2.53921929727463
78,1958,-2.34527958666067
79,1958,-2.40027674501986
80,1958,-2.16776602244195
81,1958,-2.29962727537074
82,1958,-2.03200510544755
83,1958,-2.0143689462353
84,1958,-1.81627050857839
85,1958,-1.78133763268883
86,1958,-1.67979418203316
87,1958,-1.63676186026602
88,1958,-1.51650650982002
89,1958,-1.52409520813311
90,1958,-1.33788878375714
91,1958,-1.58000156301044
92,1958,-1.30904031831466
93,1958,-1.30626380606901
94,1958,-1.21300235862295
95,1958,-1.08842483090787
96,1958,-1.02629982796458
97,1958,-0.966259666592485
98,1958,-0.908350539043925
99,1958,-0.852622764780066
100,1958,-0.799103082548193
0,1959,-3.16343284185751
1,1959,-5.58664037093721
2,1959,-6.126679448237
3,1959,-6.53436615814858
4,1959,-6.78089214426686
