"epoch","loss_rnn","loss_lstm","loss_cnn","loss_trans"
47,0.00913080014288425,0.03458197042346,0.00602518301457167,0.00960713252425194
48,0.00831901840865612,0.0351221263408661,0.00656944047659636,0.00945146661251783
49,0.00813190825283527,0.0370409488677979,0.00621275091543794,0.00980694498866796
50,0.00810487102717161,0.0369386896491051,0.00641399575397372,0.00945439282804728
51,0.00829079654067755,0.0375950075685978,0.00595931988209486,0.00992778688669205
52,0.00802381336688995,0.0401670001447201,0.0067713581956923,0.00978096388280392
53,0.00911800097674131,0.0351889990270138,0.00596631783992052,0.00913675595074892
54,0.00739403767511249,0.0306659229099751,0.00577516667544842,0.00890530832111835
55,0.00825696531683207,0.0330983847379684,0.00610261922702193,0.00890840403735638
56,0.00729930168017745,0.0378580242395401,0.0064425365999341,0.00920719746500254
57,0.00771252997219563,0.0358691103756428,0.00609382195398211,0.00940743368119001
58,0.00803056731820107,0.037091214209795,0.00584090407937765,0.00886079203337431
59,0.00786861497908831,0.0356520228087902,0.00598086044192314,0.00915318261831999
60,0.00740839494392276,0.0370760262012482,0.0054399031214416,0.00827235821634531
61,0.00754493707790971,0.0321603529155254,0.00600050576031208,0.00901200156658888
62,0.00814739149063826,0.0357588306069374,0.00622256379574537,0.00913331098854542
63,0.00744370883330703,0.0286041796207428,0.00586773827672005,0.00881065521389246
64,0.00724550755694509,0.0349478125572205,0.00577141484245658,0.00874644611030817
65,0.00745357619598508,0.0328791476786137,0.00562232173979282,0.0089471684768796
66,0.00753890397027135,0.0367903262376785,0.00688461586833,0.00873393751680851
67,0.00765599450096488,0.0355253145098686,0.00596418743953109,0.00826233997941017
68,0.0075957290828228,0.0358461737632751,0.00584299862384796,0.00849738158285618
69,0.00744240917265415,0.0329018160700798,0.00594329554587603,0.00865099672228098
70,0.00666958512738347,0.0383408702909946,0.00572287850081921,0.00843521021306515
71,0.00734963594004512,0.0356702283024788,0.00616204412654042,0.00844660867005587
72,0.00779336225241423,0.0362151674926281,0.00605833157896996,0.00860413629561663
73,0.00667773839086294,0.0324654094874859,0.00560513511300087,0.00864135473966599
74,0.00750981783494353,0.0330397076904774,0.00607259757816792,0.00792976096272469
75,0.00784545857459307,0.0371204018592834,0.00572328362613916,0.00836890563368797
76,0.00783610995858908,0.0377515070140362,0.00559949548915029,0.00808484200388193
77,0.00666585424914956,0.0411823801696301,0.00574700022116303,0.00873340759426355
78,0.00664602452889085,0.0366290844976902,0.00599766056984663,0.00779041787609458
79,0.00671117100864649,0.0354711264371872,0.00551680056378245,0.00809102132916451
80,0.0072774039581418,0.0301382541656494,0.00555026391521096,0.00783530343323946
81,0.00677402457222342,0.0394644141197205,0.00533136492595077,0.00824084412306547
82,0.00723780179396272,0.0366043113172054,0.00585786625742912,0.00878528133034706
83,0.007425288669765,0.0361448638141155,0.00576364994049072,0.00811128318309784
84,0.00771104637533426,0.0292323529720306,0.00606702268123627,0.00817676912993193
85,0.00602395506575704,0.0372365564107895,0.00554780848324299,0.00770716136321425
86,0.00664504570886493,0.031678318977356,0.0057125105522573,0.00734692392870784
87,0.00796601548790932,0.0356723964214325,0.00577908800914884,0.00778363225981593
88,0.00588507717475295,0.0438453815877438,0.00565223069861531,0.00788288563489914
89,0.00646755425259471,0.0314256846904755,0.0057400269433856,0.00745720230042934
90,0.00692522712051868,0.0333359465003014,0.00575594743713737,0.0081661669537425
91,0.00737134134396911,0.0366571769118309,0.00586386350914836,0.00757794314995408
92,0.00613447418436408,0.0333354435861111,0.00531777180731297,0.00828912016004324
93,0.0063449707813561,0.0368600748479366,0.00547425914555788,0.007562096696347
94,0.00833428930491209,0.0376453958451748,0.00539580825716257,0.00769109511747956
95,0.00684055965393782,0.0391763299703598,0.00623951246961951,0.00845636613667011
96,0.00779265444725752,0.0321712307631969,0.00576613191515207,0.00786701124161482
97,0.00666064117103815,0.0362998284399509,0.00543866120278835,0.00802977476269007
98,0.00676792860031128,0.0334665887057781,0.00562790501862764,0.00723436940461397
99,0.00719852652400732,0.0404026582837105,0.00550465565174818,0.00815537199378014
100,0.00698183802887797,0.0345876254141331,0.00539361499249935,0.00740268314257264
