"epoch","loss_rnn","loss_lstm","loss_cnn","loss_trans"
56,0.0080378744751215,0.044041246175766,0.00778074655681849,0.00981018412858248
57,0.00834011472761631,0.0411639362573624,0.00789278093725443,0.00849323719739914
58,0.00839621108025312,0.0311510171741247,0.0079678613692522,0.0107806138694286
59,0.00849417317658663,0.0292850434780121,0.00786734372377396,0.00957069639116526
60,0.00741197727620602,0.0292353238910437,0.00776280695572495,0.00931478850543499
61,0.00836269557476044,0.0373214446008205,0.00739198038354516,0.0094372583553195
62,0.00888804532587528,0.0345299988985062,0.00729904836043715,0.00922832172363997
63,0.00837247632443905,0.0313324369490147,0.00760550005361438,0.00965146627277136
64,0.00829283054918051,0.0367314666509628,0.00711375335231423,0.00937070325016975
65,0.00779753038659692,0.0363115780055523,0.00748947728425264,0.00882999878376722
66,0.00750534003600478,0.0395593568682671,0.00807350501418114,0.00912265479564667
67,0.00845537148416042,0.036849033087492,0.00750949839130044,0.00842572934925556
68,0.00815864931792021,0.0288743674755096,0.00731476303189993,0.00919163133949041
69,0.0083403792232275,0.0365402102470398,0.00725827645510435,0.00887613277882338
70,0.00752345565706491,0.0363262742757797,0.0078416159376502,0.0083403903990984
71,0.00806453172117472,0.0350064821541309,0.00833357870578766,0.00990109145641327
72,0.00863977801054716,0.0360433273017406,0.00742464046925306,0.0086496053263545
73,0.00701963901519775,0.0365991480648518,0.00759651185944676,0.00891437474638224
74,0.00821459665894508,0.034382414072752,0.00754387490451336,0.0087525611743331
75,0.00831893645226955,0.0382838509976864,0.00737850973382592,0.0088000250980258
76,0.00854480359703302,0.0355927795171738,0.00745162647217512,0.00899435952305794
77,0.00722165778279305,0.030860984697938,0.00708018476143479,0.00925830379128456
78,0.00706929294392467,0.0362529531121254,0.00751414848491549,0.00896077416837215
79,0.00729215424507856,0.0344820320606232,0.00739532243460417,0.00879764743149281
80,0.00777941476553679,0.0355813503265381,0.00647477200254798,0.00885648746043444
81,0.00732079474255443,0.033752653747797,0.00744413491338491,0.00799610279500484
82,0.0078863613307476,0.0340744368731976,0.00722886435687542,0.00881827715784311
83,0.00801649317145348,0.0406346432864666,0.00730940653011203,0.00848088972270489
84,0.00806262996047735,0.0366443023085594,0.00685609504580498,0.00832632649689913
85,0.00655567413195968,0.0385182723402977,0.00758159905672073,0.00812038965523243
86,0.00726289069280028,0.0318298414349556,0.00672137131914496,0.00839464459568262
87,0.00844337232410908,0.0396538823843002,0.00693183578550816,0.00813321676105261
88,0.00663282489404082,0.0383045598864555,0.00735080055892467,0.00823047850281
89,0.0065303067676723,0.0337498746812344,0.00749344984069467,0.0081295957788825
90,0.00778470793738961,0.036716490983963,0.00700681330636144,0.00805867370218039
91,0.0087236687541008,0.0381314046680927,0.00823628064244986,0.00851434655487537
92,0.00687841605395079,0.0347460769116879,0.00706132268533111,0.00826690439134836
93,0.00736198062077165,0.0313034616410732,0.00716334488242865,0.00808682572096586
94,0.00906824041157961,0.0359726995229721,0.0074315438978374,0.00796994380652905
95,0.00706861913204193,0.0346948802471161,0.00736410589888692,0.00836397334933281
96,0.00840861070901155,0.0369673259556293,0.00684665702283382,0.0083816796541214
97,0.00696877203881741,0.035188551992178,0.00732624856755137,0.00780012831091881
98,0.00749144284054637,0.0384847708046436,0.00720602134242654,0.00822366960346699
99,0.00775214703753591,0.0387135893106461,0.0064997486770153,0.00795678980648518
100,0.00800248142331839,0.037797287106514,0.00719386804848909,0.00772078009322286
