"epoch","loss_rnn","loss_lstm","loss_cnn","loss_trans"
34,0.0108734825626016,0.0354369282722473,0.00711590889841318,0.0108017418533564
35,0.00937336590141058,0.0418452844023705,0.00710011692717671,0.0105674332007766
36,0.00939259026199579,0.0341159515082836,0.00711835734546185,0.0110726933926344
37,0.00860677473247051,0.0320328436791897,0.00730327889323235,0.0108681721612811
38,0.00911340955644846,0.0314386747777462,0.00682940101251006,0.0101120797917247
39,0.00856822915375233,0.0365992374718189,0.00660484749823809,0.0101003609597683
40,0.00878672860562801,0.0371627360582352,0.00624803220853209,0.0097494488582015
41,0.00750877056270838,0.035093829035759,0.00662529747933149,0.010096593759954
42,0.00837476644665003,0.0398711450397968,0.00674507347866893,0.0103355702012777
43,0.00962144043296576,0.0360579341650009,0.00695593655109406,0.00963304750621319
44,0.00784400012344122,0.0329774171113968,0.00629615224897861,0.00963116530328989
45,0.0103398077189922,0.0358752235770226,0.00662447279319167,0.00955538358539343
46,0.00916656479239464,0.0386142618954182,0.00649229157716036,0.0100221568718553
47,0.00895200949162245,0.0342791341245174,0.0069574830122292,0.00968473218381405
48,0.00805478449910879,0.0349876843392849,0.00636832369491458,0.00951512437313795
49,0.00807069428265095,0.0365364886820316,0.0068329474888742,0.00924887880682945
50,0.00893672835081816,0.0367345996201038,0.00675579626113176,0.00937929470092058
51,0.00881442334502935,0.0381264239549637,0.00639745406806469,0.00961390882730484
52,0.00842910539358854,0.0402214825153351,0.00601991498842835,0.00921020098030567
53,0.00943158939480782,0.0359544828534126,0.00641169771552086,0.00928881857544184
54,0.00729264877736568,0.0304538179188967,0.00627960544079542,0.00901860557496548
55,0.00817757658660412,0.0337551683187485,0.00603101681917906,0.00922528654336929
56,0.0078643336892128,0.0376702025532722,0.00615359749644995,0.00921759568154812
57,0.00837335735559464,0.0350908823311329,0.00639487383887172,0.00925745163112879
58,0.00845259334892035,0.0377157367765903,0.00622277380898595,0.00901212450116873
59,0.00787052884697914,0.0365598425269127,0.00607370957732201,0.00902990996837616
60,0.00772995362058282,0.0367166548967361,0.00634600780904293,0.00880255270749331
61,0.00731654837727547,0.032166451215744,0.00719588762149215,0.00890486873686314
62,0.00857409369200468,0.035482008010149,0.00657252455130219,0.00929367262870073
63,0.0074004833586514,0.0295693576335907,0.00616672495380044,0.00870444532483816
64,0.00745861325412989,0.0352514982223511,0.00638377200812101,0.00898582953959703
65,0.00697396602481604,0.0324268229305744,0.00594007596373558,0.00903873331844807
66,0.00768704852089286,0.037086445838213,0.00635814340785146,0.00871692039072514
67,0.00798152387142181,0.0353185907006264,0.00622319336980581,0.00851816311478615
68,0.00791006721556187,0.0359591618180275,0.00639257300645113,0.00855811778455973
69,0.00750024942681193,0.0325743556022644,0.00601445510983467,0.00827579014003277
70,0.00695290463045239,0.0384740754961967,0.00684709055349231,0.00844166986644268
71,0.00763666350394487,0.0357551276683807,0.00572088547050953,0.0089836623519659
72,0.0083837267011404,0.0377208292484283,0.00646501686424017,0.00871948432177305
73,0.00642981939017773,0.0329017862677574,0.00603420427069068,0.00871139578521252
74,0.00758718280121684,0.034258421510458,0.00662605511024594,0.00779923098161817
75,0.00814236514270306,0.0381719619035721,0.00649307481944561,0.00843316223472357
76,0.00800430960953236,0.0387338846921921,0.00625884346663952,0.00840882305055857
77,0.00709304725751281,0.0409571379423141,0.00590888457372785,0.0087202237918973
78,0.00647722603753209,0.0368633382022381,0.00562291732057929,0.0082390233874321
79,0.00665036588907242,0.0346330590546131,0.00630219280719757,0.00800571776926517
80,0.00729508046060801,0.0305504277348518,0.00630948878824711,0.00823880732059479
81,0.00672087259590626,0.039262555539608,0.00641082925722003,0.0085086515173316
82,0.0075586405582726,0.0368352644145489,0.00579637521877885,0.00844972766935825
83,0.00743979215621948,0.0367803275585175,0.005922956392169,0.00822887383401394
84,0.00813468266278505,0.0291924867779016,0.00595073495060205,0.00811255257576704
85,0.00625587394461036,0.0370859913527966,0.0055423523299396,0.00779627077281475
86,0.00688086869195104,0.031218733638525,0.00550697837024927,0.00771902780979872
87,0.00813749246299267,0.0362681820988655,0.00612084195017815,0.00805219635367393
88,0.00608999514952302,0.0433723405003548,0.00597462337464094,0.00798978470265865
89,0.00622087623924017,0.0312471333891153,0.00584637466818094,0.00800496246665716
90,0.00702120782807469,0.0334232784807682,0.00586524279788136,0.00818899553269148
91,0.00766301900148392,0.0365016274154186,0.00549694430083036,0.00787706021219492
92,0.00611765123903751,0.0336328744888306,0.00545884668827057,0.00907345954328775
93,0.00675411708652973,0.0357112213969231,0.00597439100965858,0.00804245471954346
94,0.00886372290551662,0.0371948629617691,0.00596465030685067,0.00754150096327066
95,0.00689466949552298,0.0394631884992123,0.00608354201540351,0.00851053185760975
96,0.00760327465832233,0.0314432643353939,0.00623586121946573,0.00811973121017218
97,0.0067062727175653,0.036532811820507,0.00618410296738148,0.00793433748185635
98,0.00660070450976491,0.0333749987185001,0.00594713957980275,0.00767221068963408
99,0.00778342131525278,0.0407784916460514,0.00599868129938841,0.00772952847182751
100,0.0073173139244318,0.0334128700196743,0.00569743942469358,0.00758619699627161
