"epoch","loss_rnn","loss_lstm","loss_cnn","loss_trans"
29,0.011058771982789,0.0420525893568993,0.00805424246937037,0.0120086995884776
30,0.00966835953295231,0.0427155010402203,0.00821923371404409,0.0120409140363336
31,0.0101233692839742,0.0411648750305176,0.00802070274949074,0.0120900170877576
32,0.00960278324782848,0.041192140430212,0.00805975124239922,0.0121694738045335
33,0.010975387878716,0.0358528345823288,0.00794702954590321,0.0114312414079905
34,0.0107701206579804,0.0354528948664665,0.00840145722031593,0.0109889693558216
35,0.0101072853431106,0.0423745699226856,0.0078124781139195,0.0107715111225843
36,0.0107133593410254,0.0340787917375565,0.00739154033362865,0.0114845000207424
37,0.00987273454666138,0.0318223014473915,0.00811894051730633,0.0116807380691171
38,0.00944975297898054,0.0320552177727222,0.00779609475284815,0.0107156625017524
39,0.00926928874105215,0.0367897227406502,0.00786031968891621,0.0109095452353358
40,0.00997180212289095,0.0376135781407356,0.00703728338703513,0.0100025553256273
41,0.00851417984813452,0.0366040542721748,0.00733404466882348,0.0109767718240619
42,0.0089152418076992,0.0404525026679039,0.00755748013034463,0.0113572990521789
43,0.0104670915752649,0.0365090817213058,0.00826372392475605,0.0108662713319063
44,0.00901080667972565,0.0323323085904121,0.00781690608710051,0.0108495838940144
45,0.0107276774942875,0.0362301804125309,0.00718825682997704,0.01119374204427
46,0.00925568491220474,0.0388502776622772,0.00884775631129742,0.0112565914168954
47,0.00940947607159615,0.0347766280174255,0.00752616580575705,0.0103367930278182
48,0.00914029497653246,0.0356837138533592,0.00756252463907003,0.0101598100736737
49,0.00899236742407084,0.0376429744064808,0.0076543646864593,0.0101447058841586
50,0.00949897151440382,0.0381574928760529,0.00746904127299786,0.0101197464391589
51,0.00937362667173147,0.0383146852254868,0.00755147868767381,0.0101013155654073
52,0.0089593967422843,0.0403362028300762,0.00734994886443019,0.0101265553385019
53,0.010180895216763,0.0349450334906578,0.00782129913568497,0.0097207659855485
54,0.0082663856446743,0.0310155041515827,0.00773291243240237,0.00935767777264118
55,0.00852505583316088,0.0336415581405163,0.00707198865711689,0.00992927886545658
56,0.00849861185997725,0.0382720157504082,0.00767098367214203,0.010514572262764
57,0.00883796438574791,0.0363058298826218,0.00739224441349506,0.00994236022233963
58,0.00921918638050556,0.0374022759497166,0.00703365122899413,0.00953141134232283
59,0.00882579665631056,0.0371113866567612,0.00738283526152372,0.00977695919573307
60,0.00795552134513855,0.0369430892169476,0.00778658874332905,0.00924074463546276
61,0.00784170813858509,0.0324863754212856,0.00787977129220963,0.00968737062066793
62,0.00880234874784946,0.0365382991731167,0.00780366873368621,0.00983666628599167
63,0.00792672671377659,0.0299003291875124,0.00703662214800715,0.00944179948419333
64,0.00863421149551868,0.035878449678421,0.00715773785486817,0.00940862484276295
65,0.00847479049116373,0.0341011919081211,0.00694262376055121,0.00947832874953747
66,0.00832706317305565,0.0372679308056831,0.00712211756035686,0.00941321440041065
67,0.00874897185713053,0.0359853878617287,0.00784151628613472,0.00920117553323507
68,0.00877476949244738,0.037131629884243,0.0070323240943253,0.00969731900840998
69,0.00824724230915308,0.0326755680143833,0.00670902663841844,0.00940567441284657
70,0.00756128737702966,0.03927868232131,0.00683381129056215,0.00897311139851809
71,0.00827749073505402,0.0356618240475655,0.00750048412010074,0.00970648415386677
72,0.00891826394945383,0.0364374667406082,0.00707505317404866,0.00887924060225487
73,0.00730417761951685,0.0323689915239811,0.00703992415219545,0.00939732883125544
74,0.00809471402317286,0.0340950004756451,0.00719261448830366,0.00841578654944897
75,0.00902957003563643,0.0382626689970493,0.00673337932676077,0.00889138597995043
76,0.0089063998311758,0.0386417917907238,0.00694170733913779,0.00842565204948187
77,0.00746117299422622,0.0412490405142307,0.0072117056697607,0.009718700312078
78,0.00726090837270021,0.0366765186190605,0.00752648245543242,0.00884577352553606
79,0.00749702285975218,0.0353734120726585,0.00706903357058764,0.00858350750058889
80,0.00811199191957712,0.029588570818305,0.0066342493519187,0.00873209070414305
81,0.00768692558631301,0.0401964709162712,0.00825175084173679,0.00859123561531305
82,0.00863553956151009,0.0374361164867878,0.00722073391079903,0.00960486009716988
83,0.00803370680660009,0.0372106209397316,0.00742786517366767,0.0087156631052494
84,0.00867101922631264,0.0306274238973856,0.00719359284266829,0.00886912830173969
85,0.00651289010420442,0.038507491350174,0.0070898518897593,0.0078695323318243
86,0.00754631357267499,0.0315207652747631,0.00683853449299932,0.00802849698811769
87,0.0089019862934947,0.0364264063537121,0.00639029685407877,0.00867748633027077
88,0.00683709559962153,0.0439423173666,0.00664584012702107,0.00858244858682156
89,0.00658277468755841,0.0310780741274357,0.00741368066519499,0.00829342380166054
90,0.00760702136904001,0.0334786809980869,0.00726396450772882,0.00883686821907759
91,0.00835349317640066,0.0374245047569275,0.00710435165092349,0.00849255733191967
92,0.00690844841301441,0.033515177667141,0.00621722731739283,0.0090559683740139
93,0.00762076722458005,0.0361977629363537,0.00684355013072491,0.00830354727804661
94,0.00944085791707039,0.0380404777824879,0.00631727278232574,0.00833158101886511
95,0.00774480169638991,0.039498470723629,0.00751334242522717,0.00896871462464333
96,0.00827270187437534,0.0314525812864304,0.0070509435608983,0.00855599623173475
97,0.00750904949381948,0.0371083244681358,0.00618514325469732,0.00811213161796331
98,0.00684826029464602,0.0325300507247448,0.00693704886361957,0.0080872206017375
99,0.00779734225943685,0.0404852963984013,0.00701446738094091,0.00876850169152021
100,0.00789516139775515,0.0346448644995689,0.00672922423109412,0.00827781390398741
