"Age","Year","log_mx"
71,1956,-3.09414047187438
72,1956,-2.98153719383661
73,1956,-2.87265664679853
74,1956,-2.76534019473209
75,1956,-2.65777182643614
76,1956,-2.54853891333612
77,1956,-2.44739166712994
78,1956,-2.33872278009895
79,1956,-2.23549009282531
80,1956,-2.12493334345226
81,1956,-2.02744153553467
82,1956,-1.92556244754844
83,1956,-1.83004942033912
84,1956,-1.73180543140286
85,1956,-1.63757739605826
86,1956,-1.54991999230747
87,1956,-1.46652442443424
88,1956,-1.3851777515097
89,1956,-1.29759188656488
90,1956,-1.21773066065849
91,1956,-1.14751684584348
92,1956,-1.06971776669373
93,1956,-1.01007180470193
94,1956,-0.936268229979584
95,1956,-0.862785523917591
96,1956,-0.800772160986605
97,1956,-0.741890837383654
98,1956,-0.686147812928292
99,1956,-0.633504013559495
100,1956,-0.583927891655459
0,1957,-2.86176825419162
1,1957,-5.23145928386705
2,1957,-6.10053845738589
3,1957,-6.52829907404827
4,1957,-6.77319659271915
5,1957,-6.99126712492188
6,1957,-7.1243013042507
7,1957,-7.24237426009756
8,1957,-7.35118387440857
9,1957,-7.43394047952808
10,1957,-7.45995050069176
11,1957,-7.49227889192592
12,1957,-7.44683606249482
13,1957,-7.3871986373011
14,1957,-7.28003536692528
15,1957,-7.16094818867468
16,1957,-7.03091329140475
17,1957,-6.94909279825746
18,1957,-6.8719684899656
19,1957,-6.81863559195906
20,1957,-6.82662393865442
21,1957,-6.79842891603715
22,1957,-6.77951561786328
23,1957,-6.73006631216251
24,1957,-6.71314918300732
25,1957,-6.70160607063496
26,1957,-6.68572975295013
27,1957,-6.67410390924698
28,1957,-6.64144881907983
29,1957,-6.61985647333923
30,1957,-6.56704404978444
31,1957,-6.5275567964654
32,1957,-6.4840720027899
33,1957,-6.42780101491846
34,1957,-6.36421119112268
35,1957,-6.30552034061515
36,1957,-6.22985249881318
37,1957,-6.16246210075989
38,1957,-6.08836381489923
39,1957,-6.00954107083774
40,1957,-5.91364445098555
41,1957,-5.84387222547473
42,1957,-5.75426991445559
43,1957,-5.66959684649933
44,1957,-5.58682105296822
45,1957,-5.48110802456613
46,1957,-5.39493407741473
47,1957,-5.30642242905218
48,1957,-5.20550602576255
49,1957,-5.11371812240381
50,1957,-5.01548922585022
51,1957,-4.92791225528151
52,1957,-4.84457646507712
53,1957,-4.76167910363161
54,1957,-4.66909051740889
55,1957,-4.58949385412453
56,1957,-4.49703947708823
57,1957,-4.40769303762016
58,1957,-4.32209335313692
59,1957,-4.23154414974064
60,1957,-4.13877304338331
61,1957,-4.06125739944016
62,1957,-3.95997173124725
63,1957,-3.87354871600275
64,1957,-3.78700495226517
65,1957,-3.68493789271603
66,1957,-3.59605808977487
67,1957,-3.49778885721249
68,1957,-3.40133372954081
69,1957,-3.29827739440241
70,1957,-3.18684441009388
71,1957,-3.09211498905261
72,1957,-2.97946804003561
73,1957,-2.87054138619398
